period,aid,cid,fin_period,status,coll_status,due_installments,paid_installments,pay_days
202412,ins202406070001,0000000038,202406,1,1,0,6,0
202412,ins202405280001,0000000028,202405,1,1,0,7,-8
202412,ins202407140001,0000000075,202407,1,1,0,5,0
202412,ins202406170001,0000000048,202406,1,7,0,6,-3
202412,ins202408020001,0000000094,202408,1,1,0,4,-5
202412,ins202410170001,0000000170,202410,1,1,0,2,-6
202412,ins202409180001,0000000141,202409,1,1,0,3,-3
202412,ins202407260001,0000000087,202407,1,1,0,5,-2
202412,ins202408100001,0000000102,202408,1,7,0,4,-3
202412,ins202409090001,0000000132,202409,1,1,0,3,-2
202412,ins202408240001,0000000116,202408,1,2,1,3,0
202412,ins202408010001,0000000093,202408,1,2,1,3,0
202412,ins202410030001,0000000156,202410,1,2,1,1,0
202412,ins202405060001,0000000006,202405,1,2,1,6,0
202412,ins202406150001,0000000046,202406,1,2,1,5,0
202412,ins202407020001,0000000063,202407,1,2,1,4,0
202412,ins202407010001,0000000062,202407,1,2,1,4,0
202412,ins202411260001,0000000210,202411,1,2,1,0,0
202412,ins202405140001,0000000014,202405,1,2,1,6,0
202412,ins202407090001,0000000070,202407,1,2,1,4,0
202412,ins202411110001,0000000195,202411,1,2,1,0,0
202412,ins202411080001,0000000192,202411,1,2,1,0,0
202412,ins202408210001,0000000113,202408,1,2,1,3,0
202412,ins202411300001,0000000214,202411,1,2,1,0,0
202412,ins202407030001,0000000064,202407,1,2,1,4,0
202412,ins202410270001,0000000180,202410,1,2,1,1,0
202412,ins202408110001,0000000103,202408,1,2,1,3,0
202412,ins202406280001,0000000059,202406,1,2,1,5,0
202412,ins202409250001,0000000148,202409,1,2,1,2,0
202412,ins202406030001,0000000034,202406,1,2,1,5,0
202412,ins202405120001,0000000012,202405,1,2,1,6,0
202412,ins202411240001,0000000208,202411,1,2,1,0,0
202412,ins202406130001,0000000044,202406,1,2,1,5,0
202412,ins202406060001,0000000037,202406,1,7,0,6,-3
202412,ins202408080001,0000000100,202408,1,7,0,4,-3
202412,ins202408290001,0000000121,202408,1,7,0,4,-1
202412,ins202407200001,0000000081,202407,1,7,0,5,0
202412,ins202405210001,0000000021,202405,1,7,0,7,-2
202412,ins202405190001,0000000019,202405,1,7,0,7,-2
202412,ins202406020001,0000000033,202406,1,7,0,6,-3
202412,ins202406200001,0000000051,202406,1,7,0,6,-7
202412,ins202408250001,0000000117,202408,1,7,0,4,-6
202412,ins202407270001,0000000088,202407,1,7,0,5,-1
202412,ins202409170001,0000000140,202409,1,7,0,3,-1
202412,ins202410020001,0000000155,202410,1,2,1,1,0
202412,ins202410040001,0000000157,202410,1,2,1,1,-2
202412,ins202405070001,0000000007,202405,1,2,1,6,0
202412,ins202406250001,0000000056,202406,1,2,1,5,0
202412,ins202408150001,0000000107,202408,1,2,1,3,0
202412,ins202406140001,0000000045,202406,1,2,1,5,-6
202412,ins202406180001,0000000049,202406,1,2,1,5,-1
202412,ins202407310001,0000000092,202407,1,2,1,4,-4
202412,ins202410140001,0000000167,202410,1,2,1,1,-8
202412,ins202409100001,0000000133,202409,1,2,1,2,-3
202412,ins202407160001,0000000077,202407,1,2,1,4,-1
202412,ins202406230001,0000000054,202406,1,2,1,5,-6
202412,ins202410190001,0000000172,202410,1,2,1,1,-1
202412,ins202405240001,0000000024,202405,1,2,1,6,-7
202412,ins202408200001,0000000112,202408,1,2,1,3,-1
202412,ins202406100001,0000000041,202406,1,2,1,5,-5
202412,ins202407170001,0000000078,202407,1,2,1,4,0
202412,ins202408140001,0000000106,202408,1,2,1,3,-4
202412,ins202408040001,0000000096,202408,1,2,1,3,-1
202412,ins202407040001,0000000065,202407,1,2,1,4,-1
202412,ins202409060001,0000000129,202409,1,2,1,2,-2
202412,ins202410200001,0000000173,202410,1,2,1,1,0
202412,ins202409140001,0000000137,202409,1,2,1,2,-7
202412,ins202405160001,0000000016,202405,1,2,1,6,-2
202412,ins202406010001,0000000032,202406,1,2,1,5,-5
202412,ins202409300001,0000000153,202409,1,2,1,2,-6
202412,ins202405090001,0000000009,202405,1,2,2,5,0
202412,ins202405100001,0000000010,202405,1,2,2,5,0
202412,ins202408170001,0000000109,202408,1,2,2,2,0
202412,ins202406260001,0000000057,202406,1,2,2,4,0
202412,ins202410160001,0000000169,202410,1,2,2,0,0
202412,ins202405080001,0000000008,202405,1,2,2,5,0
202412,ins202407250001,0000000086,202407,1,2,2,3,0
202412,ins202405170001,0000000017,202405,1,2,1,6,3
202412,ins202406050001,0000000036,202406,1,2,2,4,2
202412,ins202406270001,0000000058,202406,1,2,2,4,1
202412,ins202407190001,0000000080,202407,1,2,3,2,0
202412,ins202405180001,0000000018,202405,1,2,3,4,0
202412,ins202409290001,0000000152,202409,1,2,3,0,0
202412,ins202406080001,0000000039,202406,1,2,3,3,0
202412,ins202407150001,0000000076,202407,1,3,4,1,0
202412,ins202405220001,0000000022,202405,1,3,4,3,0
202412,ins202405150001,0000000015,202405,1,3,4,3,0
202412,ins202405040001,0000000004,202405,1,3,4,3,0
202412,ins202405290001,0000000029,202405,1,4,5,2,0
202412,ins202405300001,0000000030,202405,1,4,5,2,0
202412,ins202406210001,0000000052,202406,1,4,5,1,0
202412,ins202405050001,0000000005,202405,1,4,6,1,0
202412,ins202405020001,0000000002,202405,1,4,6,1,0
202412,ins202405030001,0000000003,202405,1,5,7,0,0
202412,ins202405260001,0000000026,202405,1,5,7,0,0
202412,ins202412010001,0000000215,202412,1,1,0,0,0
202412,ins202412020001,0000000216,202412,1,1,0,0,0
202412,ins202412030001,0000000217,202412,1,1,0,0,0
202412,ins202412040001,0000000218,202412,1,1,0,0,0
202412,ins202412050001,0000000219,202412,1,1,0,0,0
202412,ins202412060001,0000000220,202412,1,1,0,0,0
202412,ins202412070001,0000000221,202412,1,1,0,0,0
202412,ins202412080001,0000000222,202412,1,1,0,0,0
202412,ins202412090001,0000000223,202412,1,1,0,0,0
202412,ins202412100001,0000000224,202412,1,1,0,0,0
202412,ins202412110001,0000000225,202412,1,1,0,0,0
202412,ins202412120001,0000000226,202412,1,1,0,0,0
202412,ins202412130001,0000000227,202412,1,1,0,0,0
202412,ins202412140001,0000000228,202412,1,1,0,0,0
202412,ins202412150001,0000000229,202412,1,1,0,0,0
202412,ins202412160001,0000000230,202412,1,1,0,0,0
202412,ins202412170001,0000000231,202412,1,1,0,0,0
202412,ins202412180001,0000000232,202412,1,1,0,0,0
202412,ins202412190001,0000000233,202412,1,1,0,0,0
202412,ins202412200001,0000000234,202412,1,1,0,0,0
202412,ins202412210001,0000000235,202412,1,1,0,0,0
202412,ins202412220001,0000000236,202412,1,1,0,0,0
202412,ins202412230001,0000000237,202412,1,1,0,0,0
202412,ins202412240001,0000000238,202412,1,1,0,0,0
202412,ins202412250001,0000000239,202412,1,1,0,0,0
202412,ins202412260001,0000000240,202412,1,1,0,0,0
202412,ins202412270001,0000000241,202412,1,1,0,0,0
202412,ins202412280001,0000000242,202412,1,1,0,0,0
202412,ins202412290001,0000000243,202412,1,1,0,0,0
202412,ins202412300001,0000000244,202412,1,1,0,0,0
202412,ins202412310001,0000000245,202412,1,1,0,0,0
202501,ins202410120001,0000000165,202410,1,1,0,3,-3
202501,ins202410050001,0000000158,202410,1,1,0,3,0
202501,ins202407070001,0000000068,202407,1,1,0,6,-5
202501,ins202409020001,0000000125,202409,1,1,0,4,-2
202501,ins202412180001,0000000232,202412,1,1,0,1,-1
202501,ins202411060001,0000000190,202411,1,1,0,2,-1
202501,ins202411210001,0000000205,202411,1,1,0,2,-4
202501,ins202412150001,0000000229,202412,1,1,0,1,-7
202501,ins202409050001,0000000128,202409,1,1,0,4,-7
202501,ins202409160001,0000000139,202409,1,1,0,4,-9
202501,ins202407100001,0000000071,202407,1,1,0,6,-4
202501,ins202410290001,0000000182,202410,1,1,0,3,0
202501,ins202412050001,0000000219,202412,1,1,0,1,-1
202501,ins202411270001,0000000211,202411,1,1,0,2,-1
202501,ins202406300001,0000000061,202406,1,1,0,7,-3
202501,ins202406200001,0000000051,202406,1,7,0,7,-2
202501,ins202410070001,0000000160,202410,1,1,0,3,-5
202501,ins202411220001,0000000206,202411,1,1,0,2,-2
202501,ins202412100001,0000000224,202412,1,1,0,1,-3
202501,ins202409220001,0000000145,202409,1,1,0,4,0
202501,ins202408090001,0000000101,202408,1,1,0,5,0
202501,ins202409040001,0000000127,202409,1,1,0,4,-1
202501,ins202412210001,0000000235,202412,1,1,0,1,-2
202501,ins202409230001,0000000146,202409,1,1,0,4,-2
202501,ins202409200001,0000000143,202409,1,1,0,4,-4
202501,ins202406120001,0000000043,202406,1,1,0,7,-2
202501,ins202412130001,0000000227,202412,1,1,0,1,0
202501,ins202412170001,0000000231,202412,1,1,0,1,-2
202501,ins202411230001,0000000207,202411,1,1,0,2,-3
202501,ins202410240001,0000000177,202410,1,1,0,3,-5
202501,ins202409210001,0000000144,202409,1,1,0,4,-6
202501,ins202410060001,0000000159,202410,1,1,0,3,-1
202501,ins202411250001,0000000209,202411,1,1,0,2,0
202501,ins202408260001,0000000118,202408,1,1,0,5,0
202501,ins202410310001,0000000184,202410,1,1,0,3,-4
202501,ins202406240001,0000000055,202406,1,1,0,7,-2
202501,ins202412070001,0000000221,202412,1,1,0,1,-8
202501,ins202411050001,0000000189,202411,1,1,0,2,-4
202501,ins202409270001,0000000150,202409,1,1,0,4,-3
202501,ins202411280001,0000000212,202411,1,1,0,2,-2
202501,ins202407240001,0000000085,202407,1,1,0,6,0
202501,ins202407060001,0000000067,202407,1,1,0,6,-5
202501,ins202408030001,0000000095,202408,1,1,0,5,0
202501,ins202405210001,0000000021,202405,1,7,0,8,-8
202501,ins202407110001,0000000072,202407,1,1,0,6,-4
202501,ins202408020001,0000000094,202408,1,1,0,5,-1
202501,ins202409240001,0000000147,202409,1,1,0,4,-2
202501,ins202412230001,0000000237,202412,1,1,0,1,0
202501,ins202407120001,0000000073,202407,1,1,0,6,-6
202501,ins202412280001,0000000242,202412,1,1,0,1,-2
202501,ins202409280001,0000000151,202409,1,1,0,4,-2
202501,ins202405280001,0000000028,202405,1,1,0,8,0
202501,ins202412260001,0000000240,202412,1,1,0,1,-2
202501,ins202412240001,0000000238,202412,1,1,0,1,-1
202501,ins202408230001,0000000115,202408,1,7,0,5,-10
202501,ins202410180001,0000000171,202410,1,1,0,3,-3
202501,ins202409120001,0000000135,202409,1,1,0,4,-5
202501,ins202412120001,0000000226,202412,1,1,0,1,-1
202501,ins202410130001,0000000166,202410,1,1,0,3,-1
202501,ins202409090001,0000000132,202409,1,1,0,4,0
202501,ins202408300001,0000000122,202408,1,1,0,5,-3
202501,ins202408100001,0000000102,202408,1,7,0,5,-5
202501,ins202410010001,0000000154,202410,1,1,0,3,-4
202501,ins202412110001,0000000225,202412,1,1,0,1,-4
202501,ins202412250001,0000000239,202412,1,1,0,1,-1
202501,ins202412290001,0000000243,202412,1,1,0,1,-7
202501,ins202412200001,0000000234,202412,1,1,0,1,0
202501,ins202408190001,0000000111,202408,1,1,0,5,-3
202501,ins202406160001,0000000047,202406,1,1,0,7,-3
202501,ins202406110001,0000000042,202406,1,1,0,7,0
202501,ins202410080001,0000000161,202410,1,1,0,3,-6
202501,ins202410250001,0000000178,202410,1,1,0,3,-3
202501,ins202406220001,0000000053,202406,1,1,0,7,-3
202501,ins202412020001,0000000216,202412,1,1,0,1,-3
202501,ins202408160001,0000000108,202408,1,1,0,5,-3
202501,ins202411020001,0000000186,202411,1,1,0,2,0
202501,ins202409180001,0000000141,202409,1,1,0,4,-3
202501,ins202408280001,0000000120,202408,1,1,0,5,-5
202501,ins202409010001,0000000124,202409,1,1,0,4,0
202501,ins202407220001,0000000083,202407,1,1,0,6,-6
202501,ins202409130001,0000000136,202409,1,1,0,4,-3
202501,ins202411150001,0000000199,202411,1,1,0,2,-3
202501,ins202406040001,0000000035,202406,1,1,0,7,-3
202501,ins202412030001,0000000217,202412,1,1,0,1,0
202501,ins202407210001,0000000082,202407,1,1,0,6,-2
202501,ins202412190001,0000000233,202412,1,1,0,1,-3
202501,ins202411100001,0000000194,202411,1,1,0,2,-6
202501,ins202411130001,0000000197,202411,1,1,0,2,0
202501,ins202412090001,0000000223,202412,1,1,0,1,-2
202501,ins202409150001,0000000138,202409,1,1,0,4,-3
202501,ins202411070001,0000000191,202411,1,1,0,2,-5
202501,ins202412140001,0000000228,202412,1,1,0,1,-1
202501,ins202406090001,0000000040,202406,1,1,0,7,-4
202501,ins202412010001,0000000215,202412,1,1,0,1,-3
202501,ins202408050001,0000000097,202408,1,1,0,5,-3
202501,ins202407300001,0000000091,202407,1,1,0,6,-2
202501,ins202412310001,0000000245,202412,1,1,0,1,-5
202501,ins202405110001,0000000011,202405,1,1,0,8,0
202501,ins202411090001,0000000193,202411,1,1,0,2,0
202501,ins202410170001,0000000170,202410,1,1,0,3,-5
202501,ins202406190001,0000000050,202406,1,1,0,7,-4
202501,ins202410090001,0000000162,202410,1,1,0,3,0
202501,ins202407260001,0000000087,202407,1,1,0,6,0
202501,ins202411160001,0000000200,202411,1,1,0,2,-6
202501,ins202411040001,0000000188,202411,1,1,0,2,-3
202501,ins202408130001,0000000105,202408,1,1,0,5,-1
202501,ins202410100001,0000000163,202410,1,1,0,3,-6
202501,ins202411290001,0000000213,202411,1,1,0,2,0
202501,ins202412300001,0000000244,202412,1,1,0,1,-2
202501,ins202407180001,0000000079,202407,1,1,0,6,-1
202501,ins202407050001,0000000066,202407,1,1,0,6,-6
202501,ins202412080001,0000000222,202412,1,1,0,1,-9
202501,ins202410260001,0000000179,202410,1,1,0,3,-2
202501,ins202411170001,0000000201,202411,1,1,0,2,-8
202501,ins202405250001,0000000025,202405,1,1,0,8,-4
202501,ins202407140001,0000000075,202407,1,1,0,6,-3
202501,ins202410220001,0000000175,202410,1,1,0,3,0
202501,ins202409080001,0000000131,202409,1,1,0,4,-4
202501,ins202411180001,0000000202,202411,1,1,0,2,-1
202501,ins202412160001,0000000230,202412,1,1,0,1,0
202501,ins202412040001,0000000218,202412,1,1,0,1,0
202501,ins202405310001,0000000031,202405,1,1,0,8,-1
202501,ins202408290001,0000000121,202408,1,7,0,5,-1
202501,ins202409030001,0000000126,202409,1,1,0,4,-5
202501,ins202410150001,0000000168,202410,1,1,0,3,-7
202501,ins202411140001,0000000198,202411,1,1,0,2,0
202501,ins202410280001,0000000181,202410,1,1,0,3,-3
202501,ins202411120001,0000000196,202411,1,1,0,2,-4
202501,ins202408070001,0000000099,202408,1,1,0,5,-8
202501,ins202405230001,0000000023,202405,1,1,0,8,-4
202501,ins202406290001,0000000060,202406,1,1,0,7,-1
202501,ins202409190001,0000000142,202409,1,1,0,4,0
202501,ins202412060001,0000000220,202412,1,1,0,1,-2
202501,ins202408220001,0000000114,202408,1,1,0,5,-3
202501,ins202410300001,0000000183,202410,1,1,0,3,-1
202501,ins202408310001,0000000123,202408,1,7,0,5,0
202501,ins202411190001,0000000203,202411,1,1,0,2,-3
202501,ins202407130001,0000000074,202407,1,1,0,6,-4
202501,ins202407200001,0000000081,202407,1,7,0,6,-5
202501,ins202410110001,0000000164,202410,1,1,0,3,-3
202501,ins202410230001,0000000176,202410,1,1,0,3,0
202501,ins202408180001,0000000110,202408,1,1,0,5,-3
202501,ins202408060001,0000000098,202408,1,1,0,5,-2
202501,ins202409110001,0000000134,202409,1,1,0,4,-5
202501,ins202411010001,0000000185,202411,1,1,0,2,-4
202501,ins202411200001,0000000204,202411,1,2,1,1,0
202501,ins202409070001,0000000130,202409,1,2,1,3,0
202501,ins202405200001,0000000020,202405,1,2,1,7,0
202501,ins202405130001,0000000013,202405,1,2,1,7,0
202501,ins202407290001,0000000090,202407,1,2,1,5,0
202501,ins202409260001,0000000149,202409,1,2,1,3,0
202501,ins202407230001,0000000084,202407,1,2,1,5,0
202501,ins202406060001,0000000037,202406,1,2,1,6,0
202501,ins202408120001,0000000104,202408,1,2,1,4,0
202501,ins202408250001,0000000117,202408,1,2,1,4,0
202501,ins202406070001,0000000038,202406,1,2,1,6,0
202501,ins202408080001,0000000100,202408,1,2,1,4,0
202501,ins202411030001,0000000187,202411,1,2,1,1,0
202501,ins202408270001,0000000119,202408,1,2,1,4,0
202501,ins202410210001,0000000174,202410,1,2,1,2,0
202501,ins202409170001,0000000140,202409,1,2,1,3,0
202501,ins202405190001,0000000019,202405,1,2,1,7,0
202501,ins202405270001,0000000027,202405,1,2,1,7,0
202501,ins202406020001,0000000033,202406,1,2,1,6,0
202501,ins202412270001,0000000241,202412,1,2,1,0,0
202501,ins202407080001,0000000069,202407,1,2,1,5,0
202501,ins202407280001,0000000089,202407,1,2,1,5,0
202501,ins202407270001,0000000088,202407,1,2,1,5,0
202501,ins202412220001,0000000236,202412,1,2,1,0,0
202501,ins202406170001,0000000048,202406,1,2,1,6,0
202501,ins202405010001,0000000001,202405,1,2,1,7,0
202501,ins202407310001,0000000092,202407,1,7,0,6,-1
202501,ins202406280001,0000000059,202406,1,7,0,7,-1
202501,ins202411260001,0000000210,202411,1,7,0,2,0
202501,ins202406140001,0000000045,202406,1,7,0,7,-7
202501,ins202411240001,0000000208,202411,1,7,0,2,0
202501,ins202407020001,0000000063,202407,1,7,0,6,-1
202501,ins202406100001,0000000041,202406,1,7,0,7,-8
202501,ins202407160001,0000000077,202407,1,7,0,6,-4
202501,ins202409250001,0000000148,202409,1,7,0,4,-6
202501,ins202408010001,0000000093,202408,1,7,0,5,-2
202501,ins202407010001,0000000062,202407,1,7,0,6,-1
202501,ins202407030001,0000000064,202407,1,7,0,6,-2
202501,ins202406010001,0000000032,202406,1,2,1,6,-4
202501,ins202406250001,0000000056,202406,1,2,1,6,-1
202501,ins202408240001,0000000116,202408,1,2,1,4,0
202501,ins202411110001,0000000195,202411,1,2,1,1,-4
202501,ins202410030001,0000000156,202410,1,2,1,2,0
202501,ins202405240001,0000000024,202405,1,2,1,7,-3
202501,ins202411300001,0000000214,202411,1,2,1,1,-1
202501,ins202408210001,0000000113,202408,1,2,1,4,-1
202501,ins202409100001,0000000133,202409,1,2,1,3,-2
202501,ins202405140001,0000000014,202405,1,2,1,7,0
202501,ins202410190001,0000000172,202410,1,2,1,2,-3
202501,ins202411080001,0000000192,202411,1,2,1,1,-3
202501,ins202406180001,0000000049,202406,1,2,1,6,-5
202501,ins202408200001,0000000112,202408,1,2,1,4,-1
202501,ins202406230001,0000000054,202406,1,2,1,6,0
202501,ins202409300001,0000000153,202409,1,2,1,3,-3
202501,ins202410140001,0000000167,202410,1,2,1,2,-2
202501,ins202406030001,0000000034,202406,1,2,1,6,-2
202501,ins202405160001,0000000016,202405,1,2,1,7,-1
202501,ins202405120001,0000000012,202405,1,2,1,7,-2
202501,ins202406130001,0000000044,202406,1,2,1,6,0
202501,ins202410270001,0000000180,202410,1,2,1,2,-2
202501,ins202407090001,0000000070,202407,1,2,1,5,-2
202501,ins202408110001,0000000103,202408,1,2,1,4,-2
202501,ins202405060001,0000000006,202405,1,2,1,7,-1
202501,ins202409060001,0000000129,202409,1,2,1,3,-6
202501,ins202409140001,0000000137,202409,1,2,1,3,-4
202501,ins202410040001,0000000157,202410,1,2,1,2,-1
202501,ins202410200001,0000000173,202410,1,2,1,2,-6
202501,ins202408150001,0000000107,202408,1,2,1,4,-1
202501,ins202408140001,0000000106,202408,1,2,2,3,0
202501,ins202410020001,0000000155,202410,1,2,2,1,0
202501,ins202406150001,0000000046,202406,1,2,2,5,0
202501,ins202408040001,0000000096,202408,1,2,2,3,0
202501,ins202405070001,0000000007,202405,1,2,2,6,0
202501,ins202407040001,0000000065,202407,1,2,2,4,0
202501,ins202407170001,0000000078,202407,1,2,2,4,0
202501,ins202405170001,0000000017,202405,1,2,2,6,0
202501,ins202405100001,0000000010,202405,1,2,1,7,3
202501,ins202405080001,0000000008,202405,1,2,1,7,-1
202501,ins202408170001,0000000109,202408,1,2,2,3,-1
202501,ins202406260001,0000000057,202406,1,2,2,5,0
202501,ins202406270001,0000000058,202406,1,2,3,4,0
202501,ins202410160001,0000000169,202410,1,2,3,0,0
202501,ins202405090001,0000000009,202405,1,2,3,5,0
202501,ins202407250001,0000000086,202407,1,2,3,3,0
202501,ins202406050001,0000000036,202406,1,2,3,4,0
202501,ins202405180001,0000000018,202405,1,3,4,4,0
202501,ins202406080001,0000000039,202406,1,3,4,3,0
202501,ins202407190001,0000000080,202407,1,3,4,2,0
202501,ins202409290001,0000000152,202409,1,3,4,0,0
202501,ins202405220001,0000000022,202405,1,4,5,3,0
202501,ins202405040001,0000000004,202405,1,4,5,3,0
202501,ins202407150001,0000000076,202407,1,4,5,1,0
202501,ins202405150001,0000000015,202405,1,4,5,3,0
202501,ins202405290001,0000000029,202405,1,4,6,2,0
202501,ins202405300001,0000000030,202405,1,4,6,2,0
202501,ins202406210001,0000000052,202406,1,4,6,1,0
202501,ins202405020001,0000000002,202405,1,5,7,1,0
202501,ins202405050001,0000000005,202405,1,5,7,1,0
202501,ins202405030001,0000000003,202405,1,5,8,0,0
202501,ins202405260001,0000000026,202405,1,5,8,0,0
