period,aid,cid,action,coll_status
202511,ins202408030001,0000000189,0,2
202511,ins202406180002,0000000098,0,2
202511,ins202410190001,0000000343,0,2
202511,ins202502040002,0000000560,0,3
202511,ins202502070001,0000000565,0,3
202511,ins202503140001,0000000635,0,3
202511,ins202410060001,0000000317,0,3
202511,ins202505240001,0000000777,0,3
202511,ins202412160002,0000000460,0,3
202511,ins202507220002,0000000896,0,3
202511,ins202502250001,0000000601,0,3
202511,ins202406300001,0000000121,0,2
202511,ins202405170002,0000000034,0,2
202511,ins202408160001,0000000215,0,2
202511,ins202505300002,0000000790,0,3
202511,ins202406270001,0000000115,0,2
202511,ins202405230002,0000000046,0,2
202511,ins202406130001,0000000087,0,3
202511,ins202410220001,0000000349,0,2
202511,ins202505280002,0000000786,0,3
202511,ins202407260001,0000000173,0,3
202511,ins202505180001,0000000765,0,3
202511,ins202412050002,0000000438,0,4
202511,ins202409220001,0000000289,0,3
202511,ins202412280001,0000000483,0,4
202511,ins202410020002,0000000310,0,4
202511,ins202405240002,0000000048,0,4
202511,ins202501180002,0000000526,0,4
202511,ins202502090002,0000000570,0,4
202511,ins202410240001,0000000353,0,3
202511,ins202407110001,0000000143,0,4
202511,ins202505280001,0000000785,0,4
202511,ins202502040001,0000000559,0,4
202511,ins202409270001,0000000299,0,3
202511,ins202412300002,0000000488,0,4
202511,ins202409010001,0000000247,0,4
202511,ins202411120001,0000000391,0,4
202511,ins202409230002,0000000292,0,3
202511,ins202406280001,0000000117,0,4
202511,ins202505310002,0000000792,0,4
202511,ins202405090001,0000000017,0,3
202511,ins202407190002,0000000160,0,4
202511,ins202407210001,0000000163,0,4
202511,ins202412070001,0000000441,0,4
202511,ins202406030002,0000000068,0,4
202511,ins202405050001,0000000009,0,4
202511,ins202408200002,0000000224,0,4
202511,ins202407070001,0000000135,0,4
202511,ins202410130002,0000000332,0,4
202511,ins202407060001,0000000133,0,4
202511,ins202408110002,0000000206,0,4
202511,ins202405190001,0000000037,0,4
202511,ins202408170002,0000000218,0,4
202511,ins202410050001,0000000315,0,4
202511,ins202408090001,0000000201,0,4
202511,ins202501020001,0000000493,0,4
202511,ins202406090001,0000000079,0,4
202511,ins202408230001,0000000229,0,4
202511,ins202409080002,0000000262,0,4
202511,ins202405090002,0000000018,0,4
202511,ins202406090002,0000000080,0,4
202511,ins202406190001,0000000099,0,5
202511,ins202412060002,0000000440,0,5
202511,ins202409130002,0000000272,0,5
202511,ins202501090001,0000000507,0,5
202511,ins202502120002,0000000576,0,5
202511,ins202407260002,0000000174,0,5
202511,ins202409210002,0000000288,0,5
202511,ins202405140001,0000000027,0,5
202511,ins202407090002,0000000140,0,4
202511,ins202501140001,0000000517,0,5
202511,ins202501090002,0000000508,0,5
202511,ins202412310001,0000000489,0,5
202511,ins202405300002,0000000060,0,4
202511,ins202410030001,0000000311,0,4
202511,ins202405260002,0000000052,0,5
202511,ins202407220001,0000000165,0,5
202511,ins202407010001,0000000123,0,5
202511,ins202406230002,0000000108,0,5
202511,ins202411160001,0000000399,0,5
202511,ins202405050002,0000000010,0,5
202511,ins202405070001,0000000013,0,5
202511,ins202407290001,0000000179,0,5
202511,ins202410110002,0000000328,0,5
202511,ins202408060002,0000000196,0,5
202511,ins202408300002,0000000244,0,5
202511,ins202406270002,0000000116,0,5
202511,ins202406290002,0000000120,0,5
202511,ins202407080001,0000000137,0,5
202511,ins202405020002,0000000004,0,5
202511,ins202407060002,0000000134,0,5
202511,ins202406160002,0000000094,0,5
202511,ins202408110001,0000000205,0,5
202511,ins202408140002,0000000212,0,5
202511,ins202405230001,0000000045,0,5
202511,ins202407080002,0000000138,0,5
202511,ins202411260001,0000000419,0,5
202511,ins202407140002,0000000150,0,5
202511,ins202407030001,0000000127,0,5
202511,ins202406240002,0000000110,0,5
202511,ins202410250001,0000000355,0,5
202511,ins202410150001,0000000335,0,5
202511,ins202406110001,0000000083,0,5
202511,ins202405010002,0000000002,0,5
202511,ins202409280002,0000000302,0,5
202511,ins202406150001,0000000091,0,5
202511,ins202412110001,0000000449,0,5
202511,ins202407100002,0000000142,0,5
202511,ins202407280002,0000000178,0,6
202511,ins202406200002,0000000102,0,6
202511,ins202408190001,0000000221,0,5
202511,ins202410090002,0000000324,0,6
202511,ins202406130002,0000000088,0,6
202511,ins202406300002,0000000122,0,6
202511,ins202409240001,0000000293,0,5
202511,ins202408220002,0000000228,0,5
202511,ins202411230002,0000000414,0,6
202511,ins202410030002,0000000312,0,5
202511,ins202406060002,0000000074,0,5
202511,ins202407200002,0000000162,0,5
202511,ins202407200001,0000000161,0,5
202511,ins202405290002,0000000058,0,5
202511,ins202406010001,0000000063,0,5
202511,ins202407250002,0000000172,0,5
202511,ins202406250001,0000000111,0,6
202511,ins202411050002,0000000378,0,6
202511,ins202409090001,0000000263,0,6
202511,ins202405240001,0000000047,0,6
202511,ins202405270002,0000000054,0,6
202511,ins202408020001,0000000187,0,6
202511,ins202405220001,0000000043,0,6
202511,ins202411070002,0000000382,0,6
202511,ins202406180001,0000000097,0,6
202511,ins202405280001,0000000055,0,6
202511,ins202409040002,0000000254,0,6
202512,ins202501280002,0000000546,0,1
202512,ins202510140001,0000001063,0,1
202512,ins202508140002,0000000942,0,1
202512,ins202505250001,0000000779,0,7
202512,ins202504240002,0000000718,0,1
202512,ins202503230001,0000000653,0,1
202512,ins202511050002,0000001108,0,1
202512,ins202511290002,0000001156,0,1
202512,ins202511120001,0000001121,0,1
202512,ins202502030002,0000000558,0,1
202512,ins202503280002,0000000664,0,1
202512,ins202509050001,0000000985,0,7
202512,ins202510230002,0000001082,0,1
202512,ins202501270001,0000000543,0,1
202512,ins202511180001,0000001133,0,1
202512,ins202506180001,0000000827,0,1
202512,ins202509190001,0000001013,0,1
202512,ins202504260001,0000000721,0,1
202512,ins202509030001,0000000981,0,1
202512,ins202506090001,0000000809,0,1
202512,ins202506150002,0000000822,0,7
202512,ins202508100001,0000000933,0,1
202512,ins202507020002,0000000856,0,1
202512,ins202501050002,0000000500,0,7
202512,ins202506110001,0000000813,0,1
202512,ins202505220001,0000000773,0,1
202512,ins202507270001,0000000905,0,1
202512,ins202502220002,0000000596,0,7
202512,ins202411100001,0000000387,0,1
202512,ins202507080002,0000000868,0,1
202512,ins202509240001,0000001023,0,1
202512,ins202411060001,0000000379,0,7
202512,ins202508130001,0000000939,0,1
202512,ins202411050001,0000000377,0,1
202512,ins202508270001,0000000967,0,1
202512,ins202507180002,0000000888,0,1
202512,ins202507110002,0000000874,0,1
202512,ins202508110001,0000000935,0,1
202512,ins202510050002,0000001046,0,1
202512,ins202411080001,0000000383,0,1
202512,ins202504090002,0000000688,0,7
202512,ins202510310001,0000001097,0,1
202512,ins202509010002,0000000978,0,1
202512,ins202502270002,0000000606,0,1
202512,ins202504030002,0000000676,0,1
202512,ins202504280001,0000000725,0,1
202512,ins202501150001,0000000519,0,1
202512,ins202509100002,0000000996,0,1
202512,ins202405160002,0000000032,0,7
202512,ins202507170002,0000000886,0,1
202512,ins202504120001,0000000693,0,1
202512,ins202506270001,0000000845,0,1
202512,ins202506230001,0000000837,0,1
202512,ins202510160001,0000001067,0,1
202512,ins202501230001,0000000535,0,7
202512,ins202507150002,0000000882,0,1
202512,ins202509290002,0000001034,0,1
202512,ins202502080001,0000000567,0,1
202512,ins202406210001,0000000103,0,7
202512,ins202505250002,0000000780,0,1
202512,ins202501100001,0000000509,0,1
202512,ins202506060001,0000000803,0,1
202512,ins202507110001,0000000873,0,1
202512,ins202511160001,0000001129,0,1
202512,ins202509140002,0000001004,0,1
202512,ins202509080002,0000000992,0,1
202512,ins202505010001,0000000731,0,1
202512,ins202509110002,0000000998,0,1
202512,ins202510290002,0000001094,0,1
202512,ins202503240001,0000000655,0,7
202512,ins202511150001,0000001127,0,1
202512,ins202501300002,0000000550,0,7
202512,ins202508310002,0000000976,0,1
202512,ins202503060002,0000000620,0,1
202512,ins202508180001,0000000949,0,1
202512,ins202509300002,0000001036,0,7
202512,ins202503140002,0000000636,0,1
202512,ins202502190001,0000000589,0,7
202512,ins202408060001,0000000195,0,7
202512,ins202505130001,0000000755,0,1
202512,ins202503110002,0000000630,0,1
202512,ins202503280001,0000000663,0,1
202512,ins202408170001,0000000217,0,7
202512,ins202508060002,0000000926,0,1
202512,ins202509300001,0000001035,0,1
202512,ins202507130002,0000000878,0,1
202512,ins202504180002,0000000706,0,7
202512,ins202511260001,0000001149,0,1
202512,ins202511100001,0000001117,0,1
202512,ins202511210001,0000001139,0,1
202512,ins202506160001,0000000823,0,1
202512,ins202507050001,0000000861,0,1
202512,ins202507140002,0000000880,0,1
202512,ins202507070001,0000000865,0,1
202512,ins202506230002,0000000838,0,1
202512,ins202406060001,0000000073,0,7
202512,ins202511090001,0000001115,0,1
202512,ins202511020001,0000001101,0,1
202512,ins202501260002,0000000542,0,1
202512,ins202509020001,0000000979,0,1
202512,ins202508160002,0000000946,0,1
202512,ins202505080001,0000000745,0,1
202512,ins202504220002,0000000714,0,1
202512,ins202411150002,0000000398,0,1
202512,ins202409060002,0000000258,0,1
202512,ins202504250001,0000000719,0,7
202512,ins202501110001,0000000511,0,7
202512,ins202504280002,0000000726,0,1
202512,ins202408310002,0000000246,0,7
202512,ins202510210002,0000001078,0,1
202512,ins202506100002,0000000812,0,1
202512,ins202501160002,0000000522,0,1
202512,ins202502140001,0000000579,0,1
202512,ins202503180001,0000000643,0,1
202512,ins202510150001,0000001065,0,1
202512,ins202510150002,0000001066,0,1
202512,ins202508050001,0000000923,0,1
202512,ins202505110002,0000000752,0,1
202512,ins202502030001,0000000557,0,1
202512,ins202507300001,0000000911,0,1
202512,ins202412190002,0000000466,0,1
202512,ins202505010002,0000000732,0,1
202512,ins202506210002,0000000834,0,7
202512,ins202501200001,0000000529,0,1
202512,ins202503190001,0000000645,0,1
202512,ins202511050001,0000001107,0,1
202512,ins202509250002,0000001026,0,1
202512,ins202504100001,0000000689,0,1
202512,ins202506190002,0000000830,0,1
202512,ins202502110001,0000000573,0,7
202512,ins202508120002,0000000938,0,1
202512,ins202510020002,0000001040,0,1
202512,ins202501060001,0000000501,0,1
202512,ins202503210002,0000000650,0,1
202512,ins202511270001,0000001151,0,1
202512,ins202410040002,0000000314,0,7
202512,ins202511280001,0000001153,0,1
202512,ins202511060001,0000001109,0,1
202512,ins202506120001,0000000815,0,1
202512,ins202510290001,0000001093,0,1
202512,ins202507100002,0000000872,0,1
202512,ins202506010002,0000000794,0,1
202512,ins202508010001,0000000915,0,1
202512,ins202510030002,0000001042,0,1
202512,ins202504270002,0000000724,0,1
202512,ins202506020001,0000000795,0,1
202512,ins202508170001,0000000947,0,1
202512,ins202506210001,0000000833,0,1
202512,ins202506110002,0000000814,0,7
202512,ins202507190002,0000000890,0,1
202512,ins202510310002,0000001098,0,1
202512,ins202507120002,0000000876,0,1
202512,ins202511150002,0000001128,0,1
202512,ins202506050002,0000000802,0,1
202512,ins202509070001,0000000989,0,1
202512,ins202504170001,0000000703,0,1
202512,ins202504070002,0000000684,0,1
202512,ins202510090002,0000001054,0,1
202512,ins202511140001,0000001125,0,1
202512,ins202510180001,0000001071,0,1
202512,ins202510120002,0000001060,0,1
202512,ins202504290002,0000000728,0,7
202512,ins202510180002,0000001072,0,1
202512,ins202509060002,0000000988,0,1
202512,ins202510220002,0000001080,0,1
202512,ins202509170001,0000001009,0,1
202512,ins202406150002,0000000092,0,7
202512,ins202508090002,0000000932,0,1
202512,ins202502130002,0000000578,0,7
202512,ins202407150001,0000000151,0,1
202512,ins202510040001,0000001043,0,1
202512,ins202507090002,0000000870,0,1
202512,ins202511080001,0000001113,0,1
202512,ins202509030002,0000000982,0,1
202512,ins202408250001,0000000233,0,1
202512,ins202407110002,0000000144,0,7
202512,ins202507040002,0000000860,0,7
202512,ins202507220001,0000000895,0,1
202512,ins202508020002,0000000918,0,1
202512,ins202509040002,0000000984,0,1
202512,ins202501040001,0000000497,0,7
202512,ins202502280001,0000000607,0,1
202512,ins202504080002,0000000686,0,1
202512,ins202510270001,0000001089,0,1
202512,ins202412080001,0000000443,0,1
202512,ins202509170002,0000001010,0,1
202512,ins202407300002,0000000182,0,7
202512,ins202411240001,0000000415,0,1
202512,ins202508190001,0000000951,0,1
202512,ins202506200002,0000000832,0,7
202512,ins202511120002,0000001122,0,1
202512,ins202504060002,0000000682,0,7
202512,ins202510080002,0000001052,0,1
202512,ins202504040001,0000000677,0,7
202512,ins202509220002,0000001020,0,1
202512,ins202411130002,0000000394,0,1
202512,ins202411200001,0000000407,0,1
202512,ins202504120002,0000000694,0,1
202512,ins202405160001,0000000031,0,7
202512,ins202501230002,0000000536,0,7
202512,ins202508040002,0000000922,0,1
202512,ins202511210002,0000001140,0,1
202512,ins202501040002,0000000498,0,1
202512,ins202409200002,0000000286,0,7
202512,ins202504100002,0000000690,0,1
202512,ins202410230001,0000000351,0,1
202512,ins202507160001,0000000883,0,1
202512,ins202503170001,0000000641,0,7
202512,ins202410010001,0000000307,0,7
202512,ins202501130002,0000000516,0,1
202512,ins202511110002,0000001120,0,1
202512,ins202510170001,0000001069,0,1
202512,ins202503150001,0000000637,0,7
202512,ins202409170002,0000000280,0,7
202512,ins202509010001,0000000977,0,1
202512,ins202507300002,0000000912,0,7
202512,ins202508220001,0000000957,0,1
202512,ins202501250001,0000000539,0,1
202512,ins202508280001,0000000969,0,1
202512,ins202502180001,0000000587,0,7
202512,ins202406200001,0000000101,0,7
202512,ins202501120001,0000000513,0,1
202512,ins202503290002,0000000666,0,7
202512,ins202509290001,0000001033,0,1
202512,ins202511300002,0000001158,0,1
202512,ins202409300001,0000000305,0,1
202512,ins202503260002,0000000660,0,1
202512,ins202502100001,0000000571,0,7
202512,ins202508290001,0000000971,0,7
202512,ins202504050002,0000000680,0,7
202512,ins202508110002,0000000936,0,1
202512,ins202510020001,0000001039,0,1
202512,ins202508300002,0000000974,0,1
202512,ins202507260001,0000000903,0,1
202512,ins202507170001,0000000885,0,1
202512,ins202501220001,0000000533,0,1
202512,ins202509180002,0000001012,0,1
202512,ins202505200002,0000000770,0,1
202512,ins202509080001,0000000991,0,1
202512,ins202503020001,0000000611,0,1
202512,ins202502250002,0000000602,0,1
202512,ins202506280001,0000000847,0,1
202512,ins202505070002,0000000744,0,7
202512,ins202506150001,0000000821,0,1
202512,ins202510230001,0000001081,0,1
202512,ins202510210001,0000001077,0,1
202512,ins202503040001,0000000615,0,7
202512,ins202505120001,0000000753,0,7
202512,ins202409270002,0000000300,0,7
202512,ins202504070001,0000000683,0,7
202512,ins202511090002,0000001116,0,1
202512,ins202411030002,0000000374,0,1
202512,ins202511070002,0000001112,0,1
202512,ins202509250001,0000001025,0,1
202512,ins202412240002,0000000476,0,1
202512,ins202507130001,0000000877,0,1
202512,ins202502170002,0000000586,0,7
202512,ins202507040001,0000000859,0,1
202512,ins202509130002,0000001002,0,1
202512,ins202511030001,0000001103,0,1
202512,ins202502060001,0000000563,0,7
202512,ins202412020002,0000000432,0,1
202512,ins202509280002,0000001032,0,1
202512,ins202511130001,0000001123,0,1
202512,ins202511130002,0000001124,0,1
202512,ins202507250001,0000000901,0,7
202512,ins202511230001,0000001143,0,1
202512,ins202506010001,0000000793,0,7
202512,ins202502230001,0000000597,0,7
202512,ins202412270001,0000000481,0,7
202512,ins202507310002,0000000914,0,1
202512,ins202510200001,0000001075,0,1
202512,ins202508210002,0000000956,0,7
202512,ins202408120001,0000000207,0,7
202512,ins202502170001,0000000585,0,1
202512,ins202509150001,0000001005,0,7
202512,ins202508180002,0000000950,0,1
202512,ins202509120001,0000000999,0,1
202512,ins202506080001,0000000807,0,1
202512,ins202511230002,0000001144,0,1
202512,ins202506280002,0000000848,0,7
202512,ins202504290001,0000000727,0,7
202512,ins202509140001,0000001003,0,1
202512,ins202510110002,0000001058,0,1
202512,ins202506140002,0000000820,0,1
202512,ins202510010001,0000001037,0,1
202512,ins202505270001,0000000783,0,7
202512,ins202504260002,0000000722,0,7
202512,ins202411140002,0000000396,0,7
202512,ins202509270001,0000001029,0,1
202512,ins202509150002,0000001006,0,1
202512,ins202407170002,0000000156,0,7
202512,ins202412230002,0000000474,0,7
202512,ins202505090001,0000000747,0,1
202512,ins202511250002,0000001148,0,1
202512,ins202503290001,0000000665,0,1
202512,ins202503270001,0000000661,0,1
202512,ins202509280001,0000001031,0,1
202512,ins202511110001,0000001119,0,1
202512,ins202410240002,0000000354,0,1
202512,ins202501290001,0000000547,0,7
202512,ins202405260001,0000000051,0,7
202512,ins202511140002,0000001126,0,1
202512,ins202508080001,0000000929,0,1
202512,ins202507280001,0000000907,0,7
202512,ins202510060001,0000001047,0,1
202512,ins202503200001,0000000647,0,1
202512,ins202501210002,0000000532,0,7
202512,ins202407230001,0000000167,0,1
202512,ins202407040002,0000000130,0,7
202512,ins202411200002,0000000408,0,7
202512,ins202510260001,0000001087,0,1
202512,ins202412010001,0000000429,0,7
202512,ins202511240001,0000001145,0,1
202512,ins202503030002,0000000614,0,1
202512,ins202505130002,0000000756,0,1
202512,ins202508200001,0000000953,0,1
202512,ins202501290002,0000000548,0,1
202512,ins202507080001,0000000867,0,1
202512,ins202510130002,0000001062,0,1
202512,ins202507060001,0000000863,0,7
202512,ins202508240002,0000000962,0,1
202512,ins202508030001,0000000919,0,1
202512,ins202502260001,0000000603,0,7
202512,ins202502110002,0000000574,0,7
202512,ins202510220001,0000001079,0,1
202512,ins202503220001,0000000651,0,7
202512,ins202505220002,0000000774,0,7
202512,ins202408200001,0000000223,0,7
202512,ins202506140001,0000000819,0,1
202512,ins202510070001,0000001049,0,1
202512,ins202511280002,0000001154,0,1
202512,ins202503050001,0000000617,0,1
202512,ins202412160001,0000000459,0,7
202512,ins202501030002,0000000496,0,1
202512,ins202508200002,0000000954,0,1
202512,ins202503300001,0000000667,0,7
202512,ins202506240002,0000000840,0,1
202512,ins202507240001,0000000899,0,1
202512,ins202507200001,0000000891,0,1
202512,ins202508270002,0000000968,0,1
202512,ins202503070001,0000000621,0,7
202512,ins202505040002,0000000738,0,1
202512,ins202504010001,0000000671,0,1
202512,ins202506250002,0000000842,0,7
202512,ins202508210001,0000000955,0,1
202512,ins202507150001,0000000881,0,7
202512,ins202510300002,0000001096,0,1
202512,ins202511220001,0000001141,0,1
202512,ins202510120001,0000001059,0,1
202512,ins202511200002,0000001138,0,1
202512,ins202504090001,0000000687,0,7
202512,ins202504160001,0000000701,0,1
202512,ins202501180001,0000000525,0,7
202512,ins202510260002,0000001088,0,1
202512,ins202509200002,0000001016,0,1
202512,ins202504200001,0000000709,0,1
202512,ins202510280002,0000001092,0,1
202512,ins202511010002,0000001100,0,1
202512,ins202502180002,0000000588,0,1
202512,ins202504180001,0000000705,0,1
202512,ins202507010001,0000000853,0,7
202512,ins202507210002,0000000894,0,7
202512,ins202505100001,0000000749,0,1
202512,ins202509070002,0000000990,0,1
202512,ins202502010001,0000000553,0,1
202512,ins202502270001,0000000605,0,7
202512,ins202501240001,0000000537,0,1
202512,ins202511170001,0000001131,0,1
202512,ins202509060001,0000000987,0,1
202512,ins202508030002,0000000920,0,1
202512,ins202507290002,0000000910,0,7
202512,ins202504300001,0000000729,0,1
202512,ins202503010001,0000000609,0,7
202512,ins202511040002,0000001106,0,1
202512,ins202405180001,0000000035,0,7
202512,ins202507030001,0000000857,0,1
202512,ins202507100001,0000000871,0,1
202512,ins202511040001,0000001105,0,1
202512,ins202503100002,0000000628,0,1
202512,ins202503150002,0000000638,0,7
202512,ins202507030002,0000000858,0,7
202512,ins202510240002,0000001084,0,1
202512,ins202508020001,0000000917,0,7
202512,ins202502240001,0000000599,0,7
202512,ins202511240002,0000001146,0,1
202512,ins202501170001,0000000523,0,1
202512,ins202505030001,0000000735,0,7
202512,ins202507020001,0000000855,0,7
202512,ins202501260001,0000000541,0,1
202512,ins202502130001,0000000577,0,1
202512,ins202511080002,0000001114,0,1
202512,ins202508230001,0000000959,0,1
202512,ins202503260001,0000000659,0,7
202512,ins202504300002,0000000730,0,1
202512,ins202502160001,0000000583,0,7
202512,ins202502080002,0000000568,0,1
202512,ins202510100001,0000001055,0,1
202512,ins202503130001,0000000633,0,1
202512,ins202511020002,0000001102,0,1
202512,ins202501210001,0000000531,0,7
202512,ins202511180002,0000001134,0,1
202512,ins202509160002,0000001008,0,1
202512,ins202410260002,0000000358,0,1
202512,ins202504050001,0000000679,0,1
202512,ins202410070002,0000000320,0,1
202512,ins202511300001,0000001157,0,1
202512,ins202511170002,0000001132,0,1
202512,ins202511030002,0000001104,0,1
202512,ins202507310001,0000000913,0,1
202512,ins202509110001,0000000997,0,1
202512,ins202407220002,0000000166,0,7
202512,ins202510010002,0000001038,0,1
202512,ins202504040002,0000000678,0,7
202512,ins202505270002,0000000784,0,1
202512,ins202409070002,0000000260,0,7
202512,ins202410270002,0000000360,0,7
202512,ins202511270002,0000001152,0,1
202512,ins202507060002,0000000864,0,1
202512,ins202509220001,0000001019,0,1
202512,ins202405030002,0000000006,0,7
202512,ins202505020002,0000000734,0,7
202512,ins202506190001,0000000829,0,1
202512,ins202507190001,0000000889,0,1
202512,ins202409080001,0000000261,0,7
202512,ins202510250001,0000001085,0,1
202512,ins202510070002,0000001050,0,1
202512,ins202504130001,0000000695,0,7
202512,ins202503010002,0000000610,0,1
202512,ins202505110001,0000000751,0,7
202512,ins202508090001,0000000931,0,1
202512,ins202507180001,0000000887,0,1
202512,ins202509260002,0000001028,0,1
202512,ins202506200001,0000000831,0,1
202512,ins202506220002,0000000836,0,1
202512,ins202511260002,0000001150,0,1
202512,ins202504020001,0000000673,0,7
202512,ins202507200002,0000000892,0,1
202512,ins202508290002,0000000972,0,1
202512,ins202507070002,0000000866,0,1
202512,ins202503070002,0000000622,0,7
202512,ins202510200002,0000001076,0,1
202512,ins202505240002,0000000778,0,1
202512,ins202511070001,0000001111,0,1
202512,ins202510250002,0000001086,0,1
202512,ins202510060002,0000001048,0,1
202512,ins202510280001,0000001091,0,1
202512,ins202503090002,0000000626,0,1
202512,ins202505080002,0000000746,0,1
202512,ins202508150001,0000000943,0,1
202512,ins202506070002,0000000806,0,1
202512,ins202504190001,0000000707,0,7
202512,ins202406210002,0000000104,0,7
202512,ins202406260001,0000000113,0,1
202512,ins202508080002,0000000930,0,1
202512,ins202503200002,0000000648,0,7
202512,ins202502240002,0000000600,0,1
202512,ins202508070002,0000000928,0,1
202512,ins202507250002,0000000902,0,7
202512,ins202504150001,0000000699,0,1
202512,ins202508250001,0000000963,0,1
202512,ins202509200001,0000001015,0,1
202512,ins202506080002,0000000808,0,7
202512,ins202502140002,0000000580,0,7
202512,ins202409190001,0000000283,0,1
202512,ins202410180001,0000000341,0,7
202512,ins202503160001,0000000639,0,1
202512,ins202510110001,0000001057,0,1
202512,ins202507260002,0000000904,0,1
202512,ins202505050002,0000000740,0,7
202512,ins202509090002,0000000994,0,1
202512,ins202504130002,0000000696,0,1
202512,ins202508280002,0000000970,0,1
202512,ins202508170002,0000000948,0,1
202512,ins202501270002,0000000544,0,1
202512,ins202411170001,0000000401,0,1
202512,ins202505170002,0000000764,0,1
202512,ins202505160002,0000000762,0,7
202512,ins202509260001,0000001027,0,1
202512,ins202511100002,0000001118,0,2
202512,ins202502210001,0000000593,0,7
202512,ins202505150002,0000000760,0,2
202512,ins202511060002,0000001110,0,2
202512,ins202505210002,0000000772,0,2
202512,ins202502050002,0000000562,0,2
202512,ins202501030001,0000000495,0,2
202512,ins202505300001,0000000789,0,2
202512,ins202508040001,0000000921,0,2
202512,ins202405210002,0000000042,0,2
202512,ins202503040002,0000000616,0,2
202512,ins202502060002,0000000564,0,2
202512,ins202504200002,0000000710,0,2
202512,ins202511160002,0000001130,0,2
202512,ins202412050001,0000000437,0,2
202512,ins202508190002,0000000952,0,2
202512,ins202412190001,0000000465,0,2
202512,ins202501120002,0000000514,0,2
202512,ins202506120002,0000000816,0,2
202512,ins202504240001,0000000717,0,2
202512,ins202509020002,0000000980,0,2
202512,ins202411220001,0000000411,0,2
202512,ins202505310001,0000000791,0,2
202512,ins202507120001,0000000875,0,2
202512,ins202509160001,0000001007,0,2
202512,ins202504030001,0000000675,0,2
202512,ins202412140001,0000000455,0,2
202512,ins202508160001,0000000945,0,2
202512,ins202501070001,0000000503,0,2
202512,ins202409010002,0000000248,0,2
202512,ins202503190002,0000000646,0,2
202512,ins202409140001,0000000273,0,2
202512,ins202409260001,0000000297,0,2
202512,ins202506250001,0000000841,0,2
202512,ins202505100002,0000000750,0,2
202512,ins202508310001,0000000975,0,2
202512,ins202502090001,0000000569,0,2
202512,ins202506270002,0000000846,0,2
202512,ins202412120002,0000000452,0,2
202512,ins202412150001,0000000457,0,2
202512,ins202502010002,0000000554,0,2
202512,ins202412170001,0000000461,0,2
202512,ins202510190001,0000001073,0,2
202512,ins202507140001,0000000879,0,2
202512,ins202505290001,0000000787,0,2
202512,ins202409100002,0000000266,0,2
202512,ins202503080002,0000000624,0,2
202512,ins202511200001,0000001137,0,2
202512,ins202508250002,0000000964,0,2
202512,ins202412010002,0000000430,0,2
202512,ins202504230002,0000000716,0,2
202512,ins202412130002,0000000454,0,2
202512,ins202506090002,0000000810,0,2
202512,ins202407100001,0000000141,0,2
202512,ins202505160001,0000000761,0,2
202512,ins202501190002,0000000528,0,2
202512,ins202506170002,0000000826,0,2
202512,ins202505060002,0000000742,0,2
202512,ins202505230001,0000000775,0,2
202512,ins202506240001,0000000839,0,2
202512,ins202510090001,0000001053,0,2
202512,ins202503300002,0000000668,0,2
202512,ins202501170002,0000000524,0,2
202512,ins202407240001,0000000169,0,2
202512,ins202511010001,0000001099,0,2
202512,ins202507290001,0000000909,0,2
202512,ins202408010001,0000000185,0,2
202512,ins202504220001,0000000713,0,2
202512,ins202501010001,0000000491,0,2
202512,ins202412040002,0000000436,0,2
202512,ins202502100002,0000000572,0,2
202512,ins202511190001,0000001135,0,2
202512,ins202412310002,0000000490,0,2
202512,ins202506130001,0000000817,0,2
202512,ins202410210001,0000000347,0,2
202512,ins202511290001,0000001155,0,2
202512,ins202511220002,0000001142,0,2
202512,ins202511190002,0000001136,0,2
202512,ins202412120001,0000000451,0,2
202512,ins202501220002,0000000534,0,2
202512,ins202503250002,0000000658,0,2
202512,ins202511250001,0000001147,0,2
202512,ins202503120001,0000000631,0,2
202512,ins202409060001,0000000257,0,2
202512,ins202509190002,0000001014,0,2
202512,ins202509120002,0000001000,0,2
202512,ins202501140002,0000000518,0,2
202512,ins202510240001,0000001083,0,2
202512,ins202408270001,0000000237,0,2
202512,ins202509180001,0000001011,0,7
202512,ins202408150002,0000000214,0,7
202512,ins202412250001,0000000477,0,7
202512,ins202505260001,0000000781,0,7
202512,ins202503130002,0000000634,0,7
202512,ins202412210001,0000000469,0,7
202512,ins202510100002,0000001056,0,7
202512,ins202505050001,0000000739,0,7
202512,ins202502280002,0000000608,0,7
202512,ins202510140002,0000001064,0,7
202512,ins202503100001,0000000627,0,7
202512,ins202505230002,0000000776,0,7
202512,ins202504060001,0000000681,0,7
202512,ins202503270002,0000000662,0,7
202512,ins202407300001,0000000181,0,7
202512,ins202502160002,0000000584,0,7
202512,ins202510080001,0000001051,0,7
202512,ins202503310001,0000000669,0,7
202512,ins202503110001,0000000629,0,7
202512,ins202410170001,0000000339,0,7
202512,ins202504010002,0000000672,0,7
202512,ins202502150002,0000000582,0,7
202512,ins202506290002,0000000850,0,7
202512,ins202411300001,0000000427,0,7
202512,ins202510160002,0000001068,0,7
202512,ins202501150002,0000000520,0,7
202512,ins202406110002,0000000084,0,7
202512,ins202410100002,0000000326,0,7
202512,ins202411130001,0000000393,0,7
202512,ins202508220002,0000000958,0,7
202512,ins202510170002,0000001070,0,7
202512,ins202504250002,0000000720,0,7
202512,ins202508230002,0000000960,0,7
