period,aid,cid,fin_period,status,coll_status,due_installments,paid_installments,pay_days
202509,ins202502130001,0000000577,202502,1,1,0,7,-1
202509,ins202409220002,0000000290,202409,1,7,0,12,-3
202509,ins202502050002,0000000562,202502,1,1,0,7,-6
202509,ins202410290002,0000000364,202410,1,1,0,11,-3
202509,ins202409100002,0000000266,202409,1,7,0,12,-4
202509,ins202504190001,0000000707,202504,1,7,0,5,-9
202509,ins202504170002,0000000704,202504,1,1,0,5,-1
202509,ins202508270002,0000000968,202508,1,1,0,1,-2
202509,ins202412270002,0000000482,202412,1,1,0,9,-2
202509,ins202502280001,0000000607,202502,1,1,0,7,-2
202509,ins202507070001,0000000865,202507,1,1,0,2,-2
202509,ins202503030001,0000000613,202503,1,1,0,6,0
202509,ins202508160001,0000000945,202508,1,1,0,1,-2
202509,ins202505130002,0000000756,202505,1,1,0,4,-4
202509,ins202502200002,0000000592,202502,1,7,0,7,-3
202509,ins202504140002,0000000698,202504,1,1,0,5,0
202509,ins202505160001,0000000761,202505,1,1,0,4,0
202509,ins202412270001,0000000481,202412,1,7,0,9,-1
202509,ins202504240001,0000000717,202504,1,1,0,5,0
202509,ins202504100002,0000000690,202504,1,1,0,5,-3
202509,ins202410310002,0000000368,202410,1,7,0,11,-4
202509,ins202502150001,0000000581,202502,1,7,0,7,0
202509,ins202508200002,0000000954,202508,1,1,0,1,0
202509,ins202508170002,0000000948,202508,1,1,0,1,-3
202509,ins202507260002,0000000904,202507,1,1,0,2,-2
202509,ins202411120002,0000000392,202411,1,1,0,10,0
202509,ins202505090001,0000000747,202505,1,1,0,4,0
202509,ins202410300002,0000000366,202410,1,7,0,11,-2
202509,ins202506150001,0000000821,202506,1,1,0,3,0
202509,ins202501160002,0000000522,202501,1,1,0,8,-4
202509,ins202506190002,0000000830,202506,1,1,0,3,-5
202509,ins202412080002,0000000444,202412,1,1,0,9,-5
202509,ins202505120001,0000000753,202505,1,7,0,4,0
202509,ins202508170001,0000000947,202508,1,1,0,1,-3
202509,ins202407150001,0000000151,202407,1,1,0,14,-6
202509,ins202408270001,0000000237,202408,1,7,0,13,-6
202509,ins202412240001,0000000475,202412,1,7,0,9,0
202509,ins202411110002,0000000390,202411,1,7,0,10,-3
202509,ins202507090002,0000000870,202507,1,1,0,2,-8
202509,ins202508070002,0000000928,202508,1,1,0,1,-2
202509,ins202503210002,0000000650,202503,1,1,0,6,-1
202509,ins202503090002,0000000626,202503,1,1,0,6,-3
202509,ins202507080001,0000000867,202507,1,1,0,2,-8
202509,ins202507150002,0000000882,202507,1,1,0,2,-3
202509,ins202409150002,0000000276,202409,3,1,0,12,-2
202509,ins202409170002,0000000280,202409,1,7,0,12,-6
202509,ins202507080002,0000000868,202507,1,1,0,2,-3
202509,ins202411170001,0000000401,202411,1,1,0,10,-1
202509,ins202410140002,0000000334,202410,1,7,0,11,-1
202509,ins202506100002,0000000812,202506,1,1,0,3,0
202509,ins202501200001,0000000529,202501,1,1,0,8,-5
202509,ins202505120002,0000000754,202505,1,1,0,4,-1
202509,ins202502140001,0000000579,202502,1,1,0,7,-1
202509,ins202505060001,0000000741,202505,1,7,0,4,-1
202509,ins202508250001,0000000963,202508,1,1,0,1,0
202509,ins202504070001,0000000683,202504,1,7,0,5,-4
202509,ins202502280002,0000000608,202502,1,1,0,7,-4
202509,ins202405130001,0000000025,202405,1,7,0,16,-2
202509,ins202506200001,0000000831,202506,1,1,0,3,-2
202509,ins202412180001,0000000463,202412,1,7,0,9,-4
202509,ins202506060001,0000000803,202506,1,1,0,3,-1
202509,ins202409060002,0000000258,202409,1,1,0,12,-3
202509,ins202501060002,0000000502,202501,1,1,0,8,-6
202509,ins202508150002,0000000944,202508,1,1,0,1,-5
202509,ins202507290001,0000000909,202507,1,1,0,2,-1
202509,ins202501190002,0000000528,202501,1,7,0,8,-10
202509,ins202504250002,0000000720,202504,1,7,0,5,-1
202509,ins202508260002,0000000966,202508,1,1,0,1,-5
202509,ins202508240002,0000000962,202508,1,1,0,1,-3
202509,ins202502200001,0000000591,202502,1,1,0,7,0
202509,ins202411060001,0000000379,202411,1,7,0,10,-1
202509,ins202409280001,0000000301,202409,1,7,0,12,-8
202509,ins202507120001,0000000875,202507,1,1,0,2,0
202509,ins202506270001,0000000845,202506,1,1,0,3,-3
202509,ins202501040002,0000000498,202501,1,1,0,8,-6
202509,ins202507130002,0000000878,202507,1,1,0,2,-2
202509,ins202508070001,0000000927,202508,1,1,0,1,-3
202509,ins202405030002,0000000006,202405,1,7,0,16,-4
202509,ins202409260002,0000000298,202409,3,7,0,12,-2
202509,ins202506280002,0000000848,202506,1,7,0,3,0
202509,ins202506130002,0000000818,202506,1,1,0,3,-1
202509,ins202507240001,0000000899,202507,1,1,0,2,-2
202509,ins202504290002,0000000728,202504,1,7,0,5,-1
202509,ins202412040002,0000000436,202412,1,7,0,9,-1
202509,ins202502170001,0000000585,202502,1,1,0,7,-2
202509,ins202504300002,0000000730,202504,1,1,0,5,-5
202509,ins202411050001,0000000377,202411,1,1,0,10,-4
202509,ins202408120001,0000000207,202408,1,7,0,13,-3
202509,ins202501110001,0000000511,202501,1,7,0,8,-7
202509,ins202507260001,0000000903,202507,1,1,0,2,0
202509,ins202504150001,0000000699,202504,1,1,0,5,0
202509,ins202508300001,0000000973,202508,1,2,1,0,0
202509,ins202405160002,0000000032,202405,1,7,0,16,-4
202509,ins202504230002,0000000716,202504,1,1,0,5,-5
202509,ins202506170002,0000000826,202506,1,1,0,3,-3
202509,ins202508230002,0000000960,202508,1,2,1,0,0
202509,ins202502120001,0000000575,202502,1,7,0,7,-4
202509,ins202505290001,0000000787,202505,1,7,0,4,0
202509,ins202409240002,0000000294,202409,3,7,0,12,-4
202509,ins202507040001,0000000859,202507,1,1,0,2,-2
202509,ins202409140001,0000000273,202409,1,1,0,12,-3
202509,ins202503250002,0000000658,202503,1,1,0,6,0
202509,ins202409190001,0000000283,202409,1,1,0,12,-4
202509,ins202506150002,0000000822,202506,1,2,1,2,0
202509,ins202505030001,0000000735,202505,1,2,1,3,0
202509,ins202508050002,0000000924,202508,1,2,1,0,0
202509,ins202506110002,0000000814,202506,1,2,1,2,0
202509,ins202502260001,0000000603,202502,1,2,1,6,0
202509,ins202405160001,0000000031,202405,1,2,1,15,0
202509,ins202408190002,0000000222,202408,1,2,1,12,0
202509,ins202504140001,0000000697,202504,1,2,1,4,0
202509,ins202504250001,0000000719,202504,1,2,1,4,0
202509,ins202506290002,0000000850,202506,1,2,1,2,0
202509,ins202412230002,0000000474,202412,1,2,1,8,0
202509,ins202507020001,0000000855,202507,1,2,1,1,0
202509,ins202507140001,0000000879,202507,1,2,1,1,0
202509,ins202504190002,0000000708,202504,1,2,1,4,0
202509,ins202501070002,0000000504,202501,1,2,1,7,0
202509,ins202409070001,0000000259,202409,1,2,1,11,0
202509,ins202504220001,0000000713,202504,1,2,1,4,0
202509,ins202501040001,0000000497,202501,1,2,1,7,0
202509,ins202503310002,0000000670,202503,1,2,1,5,0
202509,ins202507030002,0000000858,202507,1,2,1,1,0
202509,ins202503270002,0000000662,202503,1,2,1,5,0
202509,ins202504060002,0000000682,202504,1,2,1,4,0
202509,ins202508220002,0000000958,202508,1,2,1,0,0
202509,ins202506220001,0000000835,202506,1,2,1,2,0
202509,ins202407130001,0000000147,202407,1,2,1,13,0
202509,ins202508060001,0000000925,202508,1,2,1,0,0
202509,ins202503290002,0000000666,202503,1,2,1,5,0
202509,ins202410220002,0000000350,202410,1,2,1,10,0
202509,ins202507040002,0000000860,202507,1,2,1,1,0
202509,ins202412200001,0000000467,202412,1,2,1,8,0
202509,ins202505050002,0000000740,202505,1,2,1,3,0
202509,ins202504090002,0000000688,202504,1,2,1,4,0
202509,ins202504270001,0000000723,202504,1,2,1,4,0
202509,ins202411010001,0000000369,202411,1,2,1,9,0
202509,ins202505020002,0000000734,202505,1,2,1,3,0
202509,ins202406110002,0000000084,202406,1,2,1,14,0
202509,ins202502160002,0000000584,202502,1,2,1,6,0
202509,ins202506080002,0000000808,202506,1,2,1,2,0
202509,ins202406040002,0000000070,202406,1,2,1,14,0
202509,ins202502220001,0000000595,202502,1,2,1,6,0
202509,ins202508040001,0000000921,202508,1,2,1,0,0
202509,ins202412170002,0000000462,202412,1,2,1,8,0
202509,ins202412010001,0000000429,202412,1,2,1,8,0
202509,ins202502090001,0000000569,202502,1,2,1,6,0
202509,ins202502130002,0000000578,202502,1,2,1,6,0
202509,ins202502260002,0000000604,202502,1,2,1,6,0
202509,ins202503160002,0000000640,202503,1,2,1,5,0
202509,ins202501210001,0000000531,202501,1,2,1,7,0
202509,ins202412260001,0000000479,202412,1,2,1,8,0
202509,ins202409300002,0000000306,202409,1,2,1,11,0
202509,ins202508020001,0000000917,202508,1,2,1,0,0
202509,ins202508290001,0000000971,202508,1,2,1,0,0
202509,ins202411060002,0000000380,202411,1,2,1,9,0
202509,ins202411210002,0000000410,202411,1,2,1,9,0
202509,ins202507230001,0000000897,202507,1,2,1,1,0
202509,ins202501140002,0000000518,202501,1,2,1,7,0
202509,ins202412050001,0000000437,202412,1,2,1,8,0
202509,ins202506300002,0000000852,202506,1,2,1,2,0
202509,ins202412220002,0000000472,202412,1,2,1,8,0
202509,ins202410050002,0000000316,202410,1,2,1,10,0
202509,ins202508210002,0000000956,202508,1,2,1,0,0
202509,ins202501300002,0000000550,202501,1,2,1,7,0
202509,ins202507210001,0000000893,202507,1,2,1,1,0
202509,ins202503050002,0000000618,202503,1,2,1,5,0
202509,ins202505110001,0000000751,202505,1,2,1,3,0
202509,ins202407280001,0000000177,202407,1,2,1,13,0
202509,ins202508100002,0000000934,202508,1,2,1,0,0
202509,ins202508130002,0000000940,202508,1,2,1,0,0
202509,ins202412060001,0000000439,202412,1,2,1,8,0
202509,ins202503120002,0000000632,202503,1,2,1,5,0
202509,ins202409150001,0000000275,202409,1,2,1,11,0
202509,ins202409200001,0000000285,202409,1,2,1,11,0
202509,ins202409030002,0000000252,202409,1,2,1,11,0
202509,ins202502170002,0000000586,202502,1,2,1,6,0
202509,ins202506040001,0000000799,202506,1,2,1,2,0
202509,ins202503060001,0000000619,202503,1,2,1,5,0
202509,ins202411300002,0000000428,202411,1,2,1,9,0
202509,ins202411040002,0000000376,202411,1,2,1,9,0
202509,ins202410180001,0000000341,202410,1,2,1,10,0
202509,ins202409090002,0000000264,202409,1,2,1,11,0
202509,ins202412160001,0000000459,202412,1,7,0,9,-3
202509,ins202506200002,0000000832,202506,1,7,0,3,0
202509,ins202505250001,0000000779,202505,1,7,0,4,-6
202509,ins202505200001,0000000769,202505,1,7,0,4,-1
202509,ins202411210001,0000000409,202411,1,7,0,10,-2
202509,ins202407300002,0000000182,202407,1,7,0,14,0
202509,ins202409060001,0000000257,202409,1,7,0,12,-1
202509,ins202502220002,0000000596,202502,1,7,0,7,-10
202509,ins202406260002,0000000114,202406,1,7,0,15,-1
202509,ins202412220001,0000000471,202412,1,7,0,9,-3
202509,ins202409050001,0000000255,202409,1,7,0,12,0
202509,ins202505070002,0000000744,202505,1,7,0,4,0
202509,ins202501210002,0000000532,202501,1,7,0,8,-8
202509,ins202507010001,0000000853,202507,1,7,0,2,0
202509,ins202504030001,0000000675,202504,1,7,0,5,0
202509,ins202407030002,0000000128,202407,3,7,0,12,-5
202509,ins202410100002,0000000326,202410,1,7,0,11,-2
202509,ins202411160002,0000000400,202411,1,7,0,10,-1
202509,ins202411090001,0000000385,202411,1,7,0,10,-4
202509,ins202505160002,0000000762,202505,1,7,0,4,-4
202509,ins202411180002,0000000404,202411,1,7,0,10,-4
202509,ins202411040001,0000000375,202411,1,7,0,10,-3
202509,ins202507250002,0000000902,202507,1,7,0,2,-3
202509,ins202507280002,0000000908,202507,1,7,0,2,-1
202509,ins202502210002,0000000594,202502,1,7,0,7,-4
202509,ins202503090001,0000000625,202503,1,7,0,6,-4
202509,ins202503040001,0000000615,202503,1,7,0,6,-4
202509,ins202409040001,0000000253,202409,1,7,0,12,0
202509,ins202503120001,0000000631,202503,1,7,0,6,0
202509,ins202501230001,0000000535,202501,1,7,0,8,-1
202509,ins202504020002,0000000674,202504,1,7,0,5,-2
202509,ins202506210002,0000000834,202506,1,7,0,3,-4
202509,ins202503080002,0000000624,202503,1,7,0,6,-4
202509,ins202503170001,0000000641,202503,1,7,0,6,-4
202509,ins202409110001,0000000267,202409,3,7,0,12,0
202509,ins202506170001,0000000825,202506,1,7,0,3,-1
202509,ins202504260002,0000000722,202504,1,7,0,5,-3
202509,ins202503300001,0000000667,202503,1,7,0,6,-2
202509,ins202503300002,0000000668,202503,1,7,0,6,-6
202509,ins202505070001,0000000743,202505,1,7,0,4,-4
202509,ins202507210002,0000000894,202507,1,7,0,2,-4
202509,ins202411180001,0000000403,202411,1,7,0,10,-2
202509,ins202503230002,0000000654,202503,1,7,0,6,-1
202509,ins202407240001,0000000169,202407,1,7,0,14,-1
202509,ins202502230002,0000000598,202502,1,7,0,7,-2
202509,ins202506250002,0000000842,202506,1,7,0,3,-5
202509,ins202503040002,0000000616,202503,1,7,0,6,-1
202509,ins202410280002,0000000362,202410,1,7,0,11,-1
202509,ins202411100002,0000000388,202411,1,7,0,10,0
202509,ins202504130001,0000000695,202504,1,7,0,5,0
202509,ins202503250001,0000000657,202503,1,7,0,6,-3
202509,ins202406160001,0000000093,202406,1,7,0,15,-1
202509,ins202501200002,0000000530,202501,1,7,0,8,-1
202509,ins202503010001,0000000609,202503,1,7,0,6,-1
202509,ins202405210002,0000000042,202405,1,7,0,16,-4
202509,ins202408150001,0000000213,202408,1,2,1,11,0
202509,ins202406150002,0000000092,202406,1,2,1,14,-7
202509,ins202407180002,0000000158,202407,1,2,1,11,0
202509,ins202409100001,0000000265,202409,1,2,1,11,-5
202509,ins202410200002,0000000346,202410,1,2,1,10,-2
202509,ins202408300001,0000000243,202408,1,2,1,12,-4
202509,ins202408210001,0000000225,202408,1,2,1,11,0
202509,ins202406170002,0000000096,202406,1,2,1,11,0
202509,ins202407170002,0000000156,202407,1,2,1,13,-3
202509,ins202501300001,0000000549,202501,1,2,1,7,-1
202509,ins202502270001,0000000605,202502,1,2,1,6,0
202509,ins202504150002,0000000700,202504,1,2,1,4,-4
202509,ins202409020002,0000000250,202409,1,2,1,11,-3
202509,ins202503070001,0000000621,202503,1,2,1,5,-3
202509,ins202501240002,0000000538,202501,1,2,1,7,0
202509,ins202504040002,0000000678,202504,1,2,1,4,-1
202509,ins202410270002,0000000360,202410,1,2,1,10,-2
202509,ins202502100001,0000000571,202502,1,2,1,6,0
202509,ins202410040001,0000000313,202410,1,2,1,10,-5
202509,ins202412250002,0000000478,202412,1,2,1,8,-2
202509,ins202502110001,0000000573,202502,1,2,1,6,-4
202509,ins202407250001,0000000171,202407,1,2,1,13,-2
202509,ins202503110001,0000000629,202503,1,2,1,5,-1
202509,ins202502210001,0000000593,202502,1,2,1,6,-2
202509,ins202410070001,0000000319,202410,1,2,1,10,-1
202509,ins202412140002,0000000456,202412,1,2,1,8,-1
202509,ins202410130001,0000000331,202410,1,2,1,10,-2
202509,ins202406070002,0000000076,202406,1,2,1,11,0
202509,ins202410280001,0000000361,202410,1,2,1,10,-2
202509,ins202408170001,0000000217,202408,1,2,1,12,-6
202509,ins202412100002,0000000448,202412,1,2,1,8,-1
202509,ins202407300001,0000000181,202407,1,2,1,13,0
202509,ins202505270001,0000000783,202505,1,2,1,3,-3
202509,ins202506030002,0000000798,202506,1,2,1,2,-4
202509,ins202412290001,0000000485,202412,1,2,1,8,-4
202509,ins202410060002,0000000318,202410,1,2,1,10,0
202509,ins202408200001,0000000223,202408,1,2,1,12,-7
202509,ins202407220002,0000000166,202407,1,2,1,13,-2
202509,ins202410210002,0000000348,202410,1,2,1,10,-4
202509,ins202409130001,0000000271,202409,1,2,1,11,-2
202509,ins202407020002,0000000126,202407,1,2,1,11,0
202509,ins202405120001,0000000023,202405,1,2,1,11,0
202509,ins202412210001,0000000469,202412,1,2,1,8,0
202509,ins202506020002,0000000796,202506,1,2,1,2,0
202509,ins202506290001,0000000849,202506,1,2,1,2,-7
202509,ins202412210002,0000000470,202412,1,2,1,8,-1
202509,ins202412110002,0000000450,202412,1,2,1,8,-1
202509,ins202507230002,0000000898,202507,1,2,1,1,-3
202509,ins202411140001,0000000395,202411,1,2,1,9,-3
202509,ins202506100001,0000000811,202506,1,2,1,2,-5
202509,ins202411020001,0000000371,202411,1,2,1,9,-1
202509,ins202507160002,0000000884,202507,1,2,1,1,0
202509,ins202411090002,0000000386,202411,1,2,1,9,-6
202509,ins202410090001,0000000323,202410,1,2,1,10,-1
202509,ins202406080002,0000000078,202406,1,2,1,11,0
202509,ins202410160001,0000000337,202410,1,2,1,10,0
202509,ins202502240001,0000000599,202502,1,2,1,6,0
202509,ins202411260002,0000000420,202411,1,2,1,9,-1
202509,ins202408150002,0000000214,202408,1,2,1,12,-2
202509,ins202412230001,0000000473,202412,1,2,1,8,0
202509,ins202408100002,0000000204,202408,1,2,1,12,-4
202509,ins202503130002,0000000634,202503,1,2,1,5,-3
202509,ins202503150002,0000000638,202503,1,2,1,5,0
202509,ins202409010002,0000000248,202409,1,2,1,11,-3
202509,ins202501310002,0000000552,202501,1,2,1,7,-2
202509,ins202411140002,0000000396,202411,1,2,1,9,-6
202509,ins202505300001,0000000789,202505,1,2,1,3,-2
202509,ins202506070001,0000000805,202506,1,2,1,2,-6
202509,ins202406050001,0000000071,202406,1,2,1,14,0
202509,ins202405110002,0000000022,202405,1,2,1,11,0
202509,ins202408050001,0000000193,202408,1,2,1,11,0
202509,ins202501080002,0000000506,202501,1,2,1,7,-3
202509,ins202411080002,0000000384,202411,1,2,1,9,-5
202509,ins202507250001,0000000901,202507,1,2,1,1,-4
202509,ins202502230001,0000000597,202502,1,2,1,6,-6
202509,ins202406140002,0000000090,202406,1,2,1,11,0
202509,ins202410250002,0000000356,202410,1,2,1,10,0
202509,ins202408140001,0000000211,202408,1,2,1,11,0
202509,ins202412310002,0000000490,202412,1,2,1,8,0
202509,ins202409120002,0000000270,202409,1,2,1,11,0
202509,ins202409260001,0000000297,202409,1,2,1,11,-1
202509,ins202505060002,0000000742,202505,1,2,1,3,-6
202509,ins202405310002,0000000062,202405,1,2,1,15,-6
202509,ins202411110001,0000000389,202411,1,2,1,9,-4
202509,ins202411240002,0000000416,202411,1,2,1,9,-5
202509,ins202406210002,0000000104,202406,1,2,1,14,-6
202509,ins202408080001,0000000199,202408,1,2,1,11,0
202509,ins202405200001,0000000039,202405,1,2,1,11,0
202509,ins202409170001,0000000279,202409,1,2,1,11,-4
202509,ins202501130001,0000000515,202501,1,2,1,7,-3
202509,ins202507150001,0000000881,202507,1,2,1,1,-6
202509,ins202505260001,0000000781,202505,1,2,1,3,-3
202509,ins202412120001,0000000451,202412,1,2,1,8,-8
202509,ins202506130001,0000000817,202506,1,2,1,2,0
202509,ins202410230002,0000000352,202410,1,2,1,10,-2
202509,ins202502140002,0000000580,202502,1,2,1,6,-3
202509,ins202410310001,0000000367,202410,1,2,1,10,-3
202509,ins202506010001,0000000793,202506,1,2,1,2,0
202509,ins202410290001,0000000363,202410,1,2,1,10,-3
202509,ins202405170001,0000000033,202405,1,2,1,11,0
202509,ins202507010002,0000000854,202507,1,2,1,1,-2
202509,ins202502070002,0000000566,202502,1,2,1,6,-2
202509,ins202412020001,0000000431,202412,1,2,1,8,-1
202509,ins202410100001,0000000325,202410,1,2,1,10,-2
202509,ins202502190001,0000000589,202502,1,2,1,6,-2
202509,ins202501160001,0000000521,202501,1,2,1,7,-4
202509,ins202409190002,0000000284,202409,1,2,1,11,-3
202509,ins202408270002,0000000238,202408,1,2,1,11,0
202509,ins202502020002,0000000556,202502,1,2,1,6,-1
202509,ins202504110001,0000000691,202504,1,2,1,4,0
202509,ins202409050002,0000000256,202409,1,2,1,11,0
202509,ins202407040002,0000000130,202407,1,2,1,13,-7
202509,ins202507290002,0000000910,202507,1,2,1,1,-2
202509,ins202406250002,0000000112,202406,1,2,1,11,0
202509,ins202507090001,0000000869,202507,1,2,1,1,-6
202509,ins202501230002,0000000536,202501,1,2,1,7,-1
202509,ins202501020002,0000000494,202501,1,2,1,7,-3
202509,ins202506050001,0000000801,202506,1,2,1,2,-4
202509,ins202411270002,0000000422,202411,1,2,1,9,0
202509,ins202409140002,0000000274,202409,1,2,1,11,0
202509,ins202408230002,0000000230,202408,1,2,1,12,-7
202509,ins202405280002,0000000056,202405,1,2,1,15,0
202509,ins202407100001,0000000141,202407,1,2,1,13,-2
202509,ins202410170002,0000000340,202410,1,2,1,10,0
202509,ins202501010002,0000000492,202501,1,2,1,7,-2
202509,ins202412260002,0000000480,202412,1,2,1,8,0
202509,ins202505180002,0000000766,202505,1,2,1,3,-7
202509,ins202410080001,0000000321,202410,1,2,1,10,-2
202509,ins202411270001,0000000421,202411,1,2,1,9,0
202509,ins202411070001,0000000381,202411,1,2,1,9,-3
202509,ins202406240001,0000000109,202406,1,2,1,11,0
202509,ins202412290002,0000000486,202412,1,2,1,8,-9
202509,ins202405180002,0000000036,202405,1,2,1,11,0
202509,ins202505140002,0000000758,202505,1,2,2,2,0
202509,ins202505170001,0000000763,202505,1,2,2,2,0
202509,ins202410270001,0000000359,202410,1,2,2,9,0
202509,ins202412070002,0000000442,202412,1,2,2,7,0
202509,ins202502250001,0000000601,202502,1,2,2,5,0
202509,ins202408180002,0000000220,202408,1,2,1,11,0
202509,ins202409120001,0000000269,202409,1,2,2,10,0
202509,ins202505300002,0000000790,202505,1,2,2,2,0
202509,ins202412160002,0000000460,202412,1,2,2,7,0
202509,ins202506060002,0000000804,202506,1,2,2,1,0
202509,ins202410060001,0000000317,202410,1,2,2,9,0
202509,ins202503140001,0000000635,202503,1,2,2,4,0
202509,ins202501150002,0000000520,202501,1,2,2,6,0
202509,ins202405060001,0000000011,202405,1,2,1,11,0
202509,ins202408210002,0000000226,202408,1,2,2,11,0
202509,ins202504110002,0000000692,202504,1,2,2,3,0
202509,ins202410190001,0000000343,202410,1,2,2,9,0
202509,ins202501310001,0000000551,202501,1,2,2,6,0
202509,ins202407270002,0000000176,202407,1,2,1,11,0
202509,ins202405060002,0000000012,202405,1,2,1,11,0
202509,ins202409180002,0000000282,202409,1,2,2,10,0
202509,ins202409210001,0000000287,202409,1,2,2,10,0
202509,ins202405150001,0000000029,202405,1,2,1,11,0
202509,ins202405120002,0000000024,202405,1,2,1,11,0
202509,ins202409160002,0000000278,202409,1,2,2,10,0
202509,ins202405100001,0000000019,202405,1,2,1,11,0
202509,ins202405030001,0000000005,202405,1,2,1,11,0
202509,ins202406030001,0000000067,202406,1,2,2,13,0
202509,ins202412040001,0000000435,202412,1,2,2,7,0
202509,ins202408080002,0000000200,202408,1,2,2,11,0
202509,ins202405140002,0000000028,202405,1,2,1,11,0
202509,ins202507220002,0000000896,202507,1,2,2,0,0
202509,ins202408130001,0000000209,202408,1,2,1,11,0
202509,ins202505260002,0000000782,202505,1,7,0,4,1
202509,ins202408240002,0000000232,202408,1,2,1,12,3
202509,ins202405040001,0000000007,202405,1,2,1,15,5
202509,ins202406190002,0000000100,202406,1,2,1,11,0
202509,ins202502190002,0000000590,202502,1,2,1,6,0
202509,ins202410210001,0000000347,202410,1,2,1,10,0
202509,ins202505290002,0000000788,202505,1,2,1,3,7
202509,ins202505040001,0000000737,202505,1,2,1,3,-4
202509,ins202408220001,0000000227,202408,1,2,1,11,3
202509,ins202506300001,0000000851,202506,1,2,2,1,4
202509,ins202406220001,0000000105,202406,1,2,2,13,-5
202509,ins202506160002,0000000824,202506,1,2,2,1,8
202509,ins202505240001,0000000777,202505,1,2,2,2,3
202509,ins202410220001,0000000349,202410,1,2,2,9,3
202509,ins202405180001,0000000035,202405,1,2,2,14,-6
202509,ins202408290002,0000000242,202408,1,2,2,10,0
202509,ins202505310001,0000000791,202505,1,2,2,2,0
202509,ins202412050002,0000000438,202412,1,2,3,6,0
202509,ins202406100002,0000000082,202406,1,2,2,10,0
202509,ins202505280001,0000000785,202505,1,2,3,1,0
202509,ins202408280002,0000000240,202408,1,2,2,10,0
202509,ins202412300002,0000000488,202412,1,2,3,6,0
202509,ins202505180001,0000000765,202505,1,2,3,1,0
202509,ins202502040001,0000000559,202502,1,2,3,4,0
202509,ins202505310002,0000000792,202505,1,2,3,1,0
202509,ins202501180002,0000000526,202501,1,2,3,5,0
202509,ins202502090002,0000000570,202502,1,2,3,4,0
202509,ins202411120001,0000000391,202411,1,2,3,7,0
202509,ins202505280002,0000000786,202505,1,2,3,1,0
202509,ins202504080001,0000000685,202504,1,2,3,2,0
202509,ins202502040002,0000000560,202502,1,2,3,4,0
202509,ins202407110001,0000000143,202407,1,2,3,11,0
202509,ins202501280001,0000000545,202501,1,2,3,5,0
202509,ins202410240001,0000000353,202410,1,2,3,8,0
202509,ins202409010001,0000000247,202409,1,2,3,9,0
202509,ins202407140001,0000000149,202407,1,2,2,10,0
202509,ins202406050002,0000000072,202406,1,2,2,10,0
202509,ins202503020002,0000000612,202503,1,2,2,4,-5
202509,ins202408260001,0000000235,202408,1,2,2,10,-3
202509,ins202406280001,0000000117,202406,1,2,3,12,0
202509,ins202412280001,0000000483,202412,1,2,3,6,0
202509,ins202407020001,0000000125,202407,1,2,3,11,-2
202509,ins202409220001,0000000289,202409,1,3,4,8,0
202509,ins202406180002,0000000098,202406,1,2,3,9,0
202509,ins202409230002,0000000292,202409,1,3,4,8,0
202509,ins202408160001,0000000215,202408,1,2,3,9,0
202509,ins202407190002,0000000160,202407,1,3,4,10,0
202509,ins202405190001,0000000037,202405,1,3,4,12,0
202509,ins202408200002,0000000224,202408,1,3,4,9,0
202509,ins202408090001,0000000201,202408,1,3,4,9,0
202509,ins202410130002,0000000332,202410,1,3,4,7,0
202509,ins202405230002,0000000046,202405,1,2,3,9,0
202509,ins202408030001,0000000189,202408,1,2,3,9,0
202509,ins202409270001,0000000299,202409,1,3,4,8,0
202509,ins202406270001,0000000115,202406,1,2,3,9,0
202509,ins202405240002,0000000048,202405,1,3,4,12,0
202509,ins202407070001,0000000135,202407,1,3,4,10,0
202509,ins202410020002,0000000310,202410,1,3,4,7,0
202509,ins202410050001,0000000315,202410,1,3,4,7,0
202509,ins202406300001,0000000121,202406,1,2,3,9,0
202509,ins202501020001,0000000493,202501,1,3,4,4,0
202509,ins202405170002,0000000034,202405,1,2,3,9,0
202509,ins202502070001,0000000565,202502,1,3,3,4,-6
202509,ins202405090001,0000000017,202405,1,3,4,8,0
202509,ins202406030002,0000000068,202406,1,3,4,11,0
202509,ins202502120002,0000000576,202502,1,4,5,2,0
202509,ins202409130002,0000000272,202409,1,4,5,7,0
202509,ins202501140001,0000000517,202501,1,4,5,3,0
202509,ins202412070001,0000000441,202412,1,4,5,4,0
202509,ins202407260001,0000000173,202407,1,3,4,8,0
202509,ins202501090002,0000000508,202501,1,4,5,3,0
202509,ins202412060002,0000000440,202412,1,4,5,4,0
202509,ins202410030001,0000000311,202410,1,4,5,6,0
202509,ins202409210002,0000000288,202409,1,4,5,7,0
202509,ins202409080002,0000000262,202409,1,4,5,7,0
202509,ins202501090001,0000000507,202501,1,4,5,3,0
202509,ins202406190001,0000000099,202406,1,4,5,10,0
202509,ins202407260002,0000000174,202407,1,4,5,9,0
202509,ins202412310001,0000000489,202412,1,4,5,4,0
202509,ins202405140001,0000000027,202405,1,4,5,11,0
202509,ins202406130001,0000000087,202406,1,3,4,8,0
202509,ins202408060002,0000000196,202408,1,4,6,7,0
202509,ins202407220001,0000000165,202407,1,4,6,8,0
202509,ins202407290001,0000000179,202407,1,4,6,8,0
202509,ins202405260002,0000000052,202405,1,4,6,10,0
202509,ins202407060001,0000000133,202407,1,4,5,7,0
